"Manuch, Jan"	461456
"Mao, Zhiwei"	395714
"Marbach, Peter"	455221
"Marble, Andrew"	435090
"Marchand, Mario"	338380
"Marchand, Yannick"	361042
"Marcus, Brian"	362504
"Mark, Jon"	389587
"Marquez, Horacio"	452622
"Martel, Sylvain"	361932
"Marti, Jose"	421381
"Marzi, Hosein"	362492
"Mason, Ralph"	338909
"Massicotte, Daniel"	392008
"Mathieu, Pierre"	452136
"Matrawy, Ashraf"	362432
"Matwin, Stanislaw"	338342
"Maurer, Frank"	365278
"Mayers, André"	366352
"McCann, Robert"	406154
"McCuaig, Judith(Judi)"	337877
"McGregor, Carolyn"	431895
"McGrenere, Joanna"	362677
"McHugh, John"	326098
"McHugh, John"	337894
"McIlraith, Sheila"	363456
"McInerney, Timothy"	393189
"McKenzie, Pierre"	364851
"McNeill, Dean"	361894
"McQuillan, Ian"	338443
"Mcheick, Hamid"	361818
"MehmetAli, Mustafa"	449612
"Mellouli, Sehl"	337882
"Merlo, Ettore"	452172
"Messier, Geoffrey"	338960
"Meyer, Irmtraud"	364173
"Mi, Zetian"	402629
"Michelson, David"	427077
"Michelson, David"	395521
"Mignotte, Max"	338401
"Mili, Hafedh"	364282
"Miller, James"	337852
"Mineau, Guy"	338376
"Mirabbasi, Shahriar"	361316
"Mirhassani, Mitra"	435065
"Miri, Ali"	394411
"Miri, Ali"	338929
"Misic, Vojislav"	456796
"Misic, Vojislav"	361534
"Mitchell, Ian"	362382
"Mitiche, Amar"	419863
"Moallem, Mehrdad"	425204
"Modersitzki, Jan"	402851
"Moez, Kambiz"	402630
"Mohamed, Yasser"	464748
"Mohar, Bojan"	406156
"Mohassel, Payman"	463682
"Mohr, Jonathan"	338457
"Molloy, Michael"	423022
"Mori, Gregory"	406157
"Morin, Patrick"	406158
"Morris, Kirsten"	451345
"Morrison, Jason"	361370
"Mosca, Michele"	393192
"Moschopoulos, Gerasimos(Gerry)"	424226
"Moshovos, Andreas"	361421
"Mouftah, Hussein"	419371
"Mouhoub, Malek"	454770
"Mould, David"	365796
"Moulin, Bernard"	420071
"Moura, Lucia"	338400
"Mousavi, Parvin"	456773
"Mousavi, Parvin"	365453
"Mudur, Sudhir"	365006
"Muhaidat, Sami"	435079
"Mukhopadhyay, Asish"	454632
"Mullins, John"	362782
"Munro, Ian"	365693
"Munzner, Tamara"	395361
"Murphy, Gail"	452635
"Murua, Alejandro"	338455
"Muscedere, Roberto"	457445
